"","Channel 7 Ave. (C)"
"15:25:10","2.900"
"15:25:20","2.996"
"15:25:30","3.101"
"15:25:40","3.206"
"15:25:50","3.320"
"15:26:00","3.397"
"15:26:10","3.509"
"15:26:20","3.623"
"15:26:30","3.736"
"15:26:40","3.825"
"15:26:50","3.940"
"15:27:00","4.009"
"15:27:10","3.998"
"15:27:20","3.920"
"15:27:30","3.786"
"15:27:40","3.621"
"15:27:50","3.540"
"15:28:00","3.431"
"15:28:10","3.186"
"15:28:20","2.788"
"15:28:30","2.599"
"15:28:40","2.546"
"15:28:50","2.501"
"15:29:00","2.383"
"15:29:10","2.474"
"15:29:20","2.543"
"15:29:30","2.773"
"15:29:40","2.799"
"15:29:50","2.787"
"15:30:00","2.852"
"15:30:10","2.713"
"15:30:20","2.891"
"15:30:30","2.887"
"15:30:40","2.883"
"15:30:50","3.064"
"15:31:00","3.117"
"15:31:10","3.221"
"15:31:20","3.266"
"15:31:30","3.261"
"15:31:40","3.282"
"15:31:50","3.339"
"15:32:00","3.374"
"15:32:10","3.452"
"15:32:20","3.486"
"15:32:30","3.587"
"15:32:40","3.635"
"15:32:50","3.652"
"15:33:00","3.719"
"15:33:10","3.787"
"15:33:20","3.843"
"15:33:30","3.886"
"15:33:40","3.911"
"15:33:50","3.940"
"15:34:00","3.989"
"15:34:10","4.043"
"15:34:20","4.096"
"15:34:30","4.162"
"15:34:40","4.210"
"15:34:50","4.277"
"15:35:00","4.328"
"15:35:10","4.404"
"15:35:20","4.445"
"15:35:30","4.501"
"15:35:40","4.569"
"15:35:50","4.635"
"15:36:00","4.693"
"15:36:10","4.731"
"15:36:20","4.791"
"15:36:30","4.837"
"15:36:40","4.898"
"15:36:50","4.960"
"15:37:00","5.027"
"15:37:10","5.088"
"15:37:20","5.159"
"15:37:30","5.221"
"15:37:40","5.195"
"15:37:50","5.084"
"15:38:00","4.875"
"15:38:10","4.766"
"15:38:20","4.652"
"15:38:30","4.534"
"15:38:40","4.218"
"15:38:50","3.798"
"15:39:00","3.457"
"15:39:10","3.288"
"15:39:20","3.271"
"15:39:30","3.184"
"15:39:40","3.110"
"15:39:50","3.184"
"15:40:00","3.385"
"15:40:10","3.350"
"15:40:20","3.243"
"15:40:30","3.353"
"15:40:40","3.494"
"15:40:50","3.532"
"15:41:00","3.393"
"15:41:10","3.516"
"15:41:20","3.681"
"15:41:30","3.589"
"15:41:40","3.587"
"15:41:50","3.658"
"15:42:00","3.728"
"15:42:10","3.777"
"15:42:20","3.811"
"15:42:30","3.906"
"15:42:40","3.923"
"15:42:50","3.862"
"15:43:00","3.869"
"15:43:10","3.967"
"15:43:20","4.009"
"15:43:30","4.077"
"15:43:40","4.079"
"15:43:50","4.095"
"15:44:00","4.184"
"15:44:10","4.231"
"15:44:20","4.290"
"15:44:30","4.335"
"15:44:40","4.371"
"15:44:50","4.432"
"15:45:00","4.483"
"15:45:10","4.547"
"15:45:20","4.592"
"15:45:30","4.652"
"15:45:40","4.698"
"15:45:50","4.738"
"15:46:00","4.798"
"15:46:10","4.852"
"15:46:20","4.919"
"15:46:30","4.968"
"15:46:40","5.029"
"15:46:50","5.085"
"15:47:00","5.154"
"15:47:10","5.185"
"15:47:20","5.238"
"15:47:30","5.280"
"15:47:40","5.329"
"15:47:50","5.387"
"15:48:00","5.396"
"15:48:10","5.360"
"15:48:20","5.134"
"15:48:30","4.930"
"15:48:40","4.803"
"15:48:50","4.654"
"15:49:00","4.462"
"15:49:10","4.272"
"15:49:20","3.782"
"15:49:30","3.484"
"15:49:40","3.210"
"15:49:50","2.983"
"15:50:00","2.889"
"15:50:10","3.048"
"15:50:20","3.131"
"15:50:30","2.948"
"15:50:40","3.105"
"15:50:50","3.132"
"15:51:00","3.075"
"15:51:10","3.062"
"15:51:20","3.106"
"15:51:30","3.107"
"15:51:40","3.140"
"15:51:50","3.093"
"15:52:00","2.988"
"15:52:10","2.843"
"15:52:20","2.906"
"15:52:30","2.995"
"15:52:40","2.977"
"15:52:50","2.976"
"15:53:00","2.978"
"15:53:10","2.948"
"15:53:20","2.864"
"15:53:30","2.842"
"15:53:40","2.833"
"15:53:50","2.827"
"15:54:00","2.840"
"15:54:10","2.853"
"15:54:20","2.862"
"15:54:30","2.835"
"15:54:40","2.829"
"15:54:50","2.824"
"15:55:00","2.809"
"15:55:10","2.806"
"15:55:20","2.787"
"15:55:30","2.793"
"15:55:40","2.814"
"15:55:50","2.794"
"15:56:00","2.788"
"15:56:10","2.762"
"15:56:20","2.769"
"15:56:30","2.750"
"15:56:40","2.754"
"15:56:50","2.761"
"15:57:00","2.735"
"15:57:10","2.736"
"15:57:20","2.745"
"15:57:30","2.749"
"15:57:40","2.727"
"15:57:50","2.726"
"15:58:00","2.716"
"15:58:10","2.709"
"15:58:20","2.722"
"15:58:30","2.717"
"15:58:40","2.671"
"15:58:50","2.542"
"15:59:00","2.300"
"15:59:10","2.103"
"15:59:20","1.909"
"15:59:30","1.700"
"15:59:40","1.392"
"15:59:50","1.099"
"16:00:00","0.716"
"16:00:10","0.279"
"16:00:20","0.138"
"16:00:30","0.006"
"16:00:40","-0.180"
"16:00:50","-0.099"
"16:01:00","0.015"
"16:01:10","0.026"
"16:01:20","-0.044"
"16:01:30","-0.094"
"16:01:40","-0.245"
"16:01:50","-0.177"
"16:02:00","-0.203"
"16:02:10","-0.227"
"16:02:20","-0.246"
"16:02:30","-0.314"
"16:02:40","-0.382"
"16:02:50","-0.433"
"16:03:00","-0.404"
"16:03:10","-0.467"
"16:03:20","-0.587"
"16:03:30","-0.640"
"16:03:40","-0.581"
"16:03:50","-0.579"
"16:04:00","-0.541"
"16:04:10","-0.600"
"16:04:20","-0.621"
"16:04:30","-0.623"
"16:04:40","-0.677"
"16:04:50","-0.681"
"16:05:00","-0.649"
"16:05:10","-0.646"
"16:05:20","-0.662"
"16:05:30","-0.700"
"16:05:40","-0.698"
"16:05:50","-0.683"
"16:06:00","-0.685"
"16:06:10","-0.651"
"16:06:20","-0.672"
"16:06:30","-0.686"
"16:06:40","-0.674"
"16:06:50","-0.676"
"16:07:00","-0.676"
"16:07:10","-0.676"
"16:07:20","-0.680"
"16:07:30","-0.670"
"16:07:40","-0.664"
"16:07:50","-0.671"
"16:08:00","-0.654"
"16:08:10","-0.640"
"16:08:20","-0.633"
"16:08:30","-0.600"
"16:08:40","-0.614"
"16:08:50","-0.622"
"16:09:00","-0.611"
"16:09:10","-0.638"
"16:09:20","-0.777"
"16:09:30","-0.978"
"16:09:40","-1.150"
"16:09:50","-1.316"
"16:10:00","-1.529"
"16:10:10","-1.849"
"16:10:20","-2.317"
"16:10:30","-2.624"
"16:10:40","-2.899"
"16:10:50","-3.015"
"16:11:00","-3.079"
"16:11:10","-3.134"
"16:11:20","-2.904"
"16:11:30","-2.956"
"16:11:40","-3.023"
"16:11:50","-3.091"
"16:12:00","-3.012"
"16:12:10","-2.983"
"16:12:20","-2.934"
"16:12:30","-2.987"
"16:12:40","-2.993"
"16:12:50","-2.991"
"16:13:00","-3.049"
"16:13:10","-3.012"
"16:13:20","-3.007"
"16:13:30","-3.017"
"16:13:40","-3.079"
"16:13:50","-3.108"
"16:14:00","-3.073"
"16:14:10","-3.125"
"16:14:20","-3.136"
"16:14:30","-3.156"
"16:14:40","-3.080"
"16:14:50","-3.054"
"16:15:00","-3.094"
"16:15:10","-3.104"
"16:15:20","-3.076"
"16:15:30","-3.099"
"16:15:40","-3.091"
"16:15:50","-3.105"
"16:16:00","-3.102"
"16:16:10","-3.083"
"16:16:20","-3.057"
"16:16:30","-3.047"
"16:16:40","-3.063"
"16:16:50","-3.059"
"16:17:00","-3.050"
"16:17:10","-3.022"
"16:17:20","-3.031"
"16:17:30","-3.030"
"16:17:40","-3.016"
"16:17:50","-3.012"
"16:18:00","-2.982"
"16:18:10","-2.968"
"16:18:20","-2.953"
"16:18:30","-2.951"
"16:18:40","-2.958"
"16:18:50","-2.944"
"16:19:00","-2.938"
"16:19:10","-2.907"
"16:19:20","-2.878"
"16:19:30","-2.903"
"16:19:40","-2.909"
"16:19:50","-2.959"
"16:20:00","-3.133"
"16:20:10","-3.347"
"16:20:20","-3.536"
"16:20:30","-3.713"
"16:20:40","-3.950"
"16:20:50","-4.293"
"16:21:00","-4.576"
"16:21:10","-4.810"
"16:21:20","-5.113"
"16:21:30","-5.298"
"16:21:40","-5.407"
"16:21:50","-5.266"
"16:22:00","-5.131"
"16:22:10","-5.211"
"16:22:20","-5.286"
"16:22:30","-5.159"
"16:22:40","-5.278"
"16:22:50","-5.193"
"16:23:00","-5.164"
"16:23:10","-5.181"
"16:23:20","-5.213"
"16:23:30","-5.218"
"16:23:40","-5.231"
"16:23:50","-5.289"
"16:24:00","-5.249"
"16:24:10","-5.191"
"16:24:20","-5.160"
"16:24:30","-5.221"
"16:24:40","-5.229"
"16:24:50","-5.222"
"16:25:00","-5.230"
"16:25:10","-5.186"
"16:25:20","-5.144"
"16:25:30","-5.136"
"16:25:40","-5.133"
"16:25:50","-5.129"
"16:26:00","-5.092"
"16:26:10","-5.074"
"16:26:20","-5.105"
"16:26:30","-5.100"
"16:26:40","-5.091"
"16:26:50","-5.073"
"16:27:00","-5.065"
"16:27:10","-5.043"
"16:27:20","-5.028"
"16:27:30","-5.012"
"16:27:40","-5.001"
"16:27:50","-4.985"
"16:28:00","-4.966"
"16:28:10","-4.947"
"16:28:20","-4.929"
"16:28:30","-4.917"
"16:28:40","-4.917"
"16:28:50","-4.905"
"16:29:00","-4.875"
"16:29:10","-4.891"
"16:29:20","-4.858"
"16:29:30","-4.823"
"16:29:40","-4.806"
"16:29:50","-4.785"
"16:30:00","-4.771"
"16:30:10","-4.776"
"16:30:20","-4.808"
"16:30:30","-4.953"
"16:30:40","-5.119"
"16:30:50","-5.302"
"16:31:00","-5.529"
"16:31:10","-5.718"
"16:31:20","-5.903"
"16:31:30","-6.230"
"16:31:40","-6.495"
"16:31:50","-6.857"
"16:32:00","-7.002"
"16:32:10","-6.881"
"16:32:20","-6.842"
"16:32:30","-6.870"
"16:32:40","-6.913"
"16:32:50","-6.846"
"16:33:00","-6.869"
"16:33:10","-6.795"
"16:33:20","-6.768"
"16:33:30","-6.754"
"16:33:40","-6.763"
"16:33:50","-6.782"
"16:34:00","-6.769"
"16:34:10","-6.803"
"16:34:20","-6.796"
"16:34:30","-6.769"
"16:34:40","-6.721"
"16:34:50","-6.711"
"16:35:00","-6.712"
"16:35:10","-6.693"
"16:35:20","-6.678"
"16:35:30","-6.672"
"16:35:40","-6.664"
"16:35:50","-6.664"
"16:36:00","-6.655"
"16:36:10","-6.616"
"16:36:20","-6.590"
"16:36:30","-6.571"
"16:36:40","-6.558"
"16:36:50","-6.529"
"16:37:00","-6.521"
"16:37:10","-6.512"
"16:37:20","-6.487"
"16:37:30","-6.467"
"16:37:40","-6.444"
"16:37:50","-6.410"
"16:38:00","-6.399"
"16:38:10","-6.375"
"16:38:20","-6.354"
"16:38:30","-6.330"
"16:38:40","-6.307"
"16:38:50","-6.291"
"16:39:00","-6.271"
"16:39:10","-6.241"
"16:39:20","-6.228"
"16:39:30","-6.204"
"16:39:40","-6.175"
"16:39:50","-6.156"
"16:40:00","-6.139"
"16:40:10","-6.113"
"16:40:20","-6.087"
"16:40:30","-6.063"
"16:40:40","-6.038"
"16:40:50","-6.060"
"16:41:00","-6.138"
"16:41:10","-6.287"
"16:41:20","-6.479"
"16:41:30","-6.685"
"16:41:40","-6.850"
"16:41:50","-7.090"
"16:42:00","-7.376"
"16:42:10","-7.635"
"16:42:20","-7.838"
"16:42:30","-7.971"
"16:42:40","-8.081"
"16:42:50","-8.099"
"16:43:00","-8.046"
"16:43:10","-8.001"
"16:43:20","-7.943"
"16:43:30","-7.911"
"16:43:40","-7.918"
"16:43:50","-7.915"
"16:44:00","-7.990"
"16:44:10","-7.968"
"16:44:20","-7.975"
"16:44:30","-7.937"
"16:44:40","-7.888"
"16:44:50","-7.907"
"16:45:00","-7.914"
"16:45:10","-7.892"
"16:45:20","-7.864"
"16:45:30","-7.855"
"16:45:40","-7.859"
"16:45:50","-7.854"
"16:46:00","-7.824"
"16:46:10","-7.817"
"16:46:20","-7.752"
"16:46:30","-7.699"
"16:46:40","-7.674"
"16:46:50","-7.640"
"16:47:00","-7.624"
"16:47:10","-7.589"
"16:47:20","-7.570"
"16:47:30","-7.549"
"16:47:40","-7.523"
"16:47:50","-7.490"
"16:48:00","-7.475"
"16:48:10","-7.437"
"16:48:20","-7.406"
"16:48:30","-7.381"
"16:48:40","-7.347"
"16:48:50","-7.335"
"16:49:00","-7.300"
"16:49:10","-7.278"
"16:49:20","-7.252"
"16:49:30","-7.221"
"16:49:40","-7.194"
"16:49:50","-7.164"
"16:50:00","-7.130"
"16:50:10","-7.091"
"16:50:20","-7.064"
"16:50:30","-7.039"
"16:50:40","-7.015"
"16:50:50","-6.998"
"16:51:00","-6.963"
"16:51:10","-6.928"
"16:51:20","-6.928"
"16:51:30","-6.941"
"16:51:40","-7.017"
"16:51:50","-7.172"
"16:52:00","-7.385"
"16:52:10","-7.545"
"16:52:20","-7.735"
"16:52:30","-8.003"
"16:52:40","-8.296"
"16:52:50","-8.503"
"16:53:00","-8.686"
"16:53:10","-8.758"
"16:53:20","-8.714"
"16:53:30","-8.749"
"16:53:40","-8.821"
"16:53:50","-8.786"
"16:54:00","-8.797"
"16:54:10","-8.811"
"16:54:20","-8.761"
"16:54:30","-8.687"
"16:54:40","-8.622"
"16:54:50","-8.599"
"16:55:00","-8.571"
"16:55:10","-8.586"
"16:55:20","-8.585"
"16:55:30","-8.583"
"16:55:40","-8.558"
"16:55:50","-8.526"
"16:56:00","-8.519"
"16:56:10","-8.493"
"16:56:20","-8.456"
"16:56:30","-8.449"
"16:56:40","-8.428"
"16:56:50","-8.411"
"16:57:00","-8.376"
"16:57:10","-8.349"
"16:57:20","-8.313"
"16:57:30","-8.289"
"16:57:40","-8.245"
"16:57:50","-8.233"
"16:58:00","-8.219"
"16:58:10","-8.195"
"16:58:20","-8.164"
"16:58:30","-8.136"
"16:58:40","-8.102"
"16:58:50","-8.058"
"16:59:00","-8.034"
"16:59:10","-8.004"
"16:59:20","-7.977"
"16:59:30","-7.960"
"16:59:40","-7.942"
"16:59:50","-7.903"
"17:00:00","-7.871"
"17:00:10","-7.857"
"17:00:20","-7.823"
"17:00:30","-7.782"
"17:00:40","-7.748"
"17:00:50","-7.717"
"17:01:00","-7.685"
"17:01:10","-7.654"
"17:01:20","-7.619"
"17:01:30","-7.581"
"17:01:40","-7.556"
"17:01:50","-7.526"
"17:02:00","-7.538"
"17:02:10","-7.591"
"17:02:20","-7.715"
"17:02:30","-7.910"
"17:02:40","-8.103"
"17:02:50","-8.273"
"17:03:00","-8.480"
"17:03:10","-8.696"
"17:03:20","-8.987"
"17:03:30","-9.235"
"17:03:40","-9.304"
"17:03:50","-9.277"
"17:04:00","-9.264"
"17:04:10","-9.243"
"17:04:20","-9.235"
"17:04:30","-9.226"
"17:04:40","-9.225"
"17:04:50","-9.134"
"17:05:00","-9.100"
"17:05:10","-9.099"
"17:05:20","-9.104"
"17:05:30","-9.101"
"17:05:40","-9.083"
"17:05:50","-9.049"
"17:06:00","-9.032"
"17:06:10","-9.010"
"17:06:20","-8.994"
"17:06:30","-8.975"
"17:06:40","-8.957"
"17:06:50","-8.944"
"17:07:00","-8.923"
"17:07:10","-8.899"
"17:07:20","-8.867"
"17:07:30","-8.823"
"17:07:40","-8.799"
"17:07:50","-8.769"
"17:08:00","-8.718"
"17:08:10","-8.677"
"17:08:20","-8.650"
"17:08:30","-8.622"
"17:08:40","-8.590"
"17:08:50","-8.571"
"17:09:00","-8.534"
"17:09:10","-8.491"
"17:09:20","-8.452"
"17:09:30","-8.424"
"17:09:40","-8.398"
"17:09:50","-8.360"
"17:10:00","-8.332"
"17:10:10","-8.306"
"17:10:20","-8.282"
"17:10:30","-8.246"
"17:10:40","-8.202"
"17:10:50","-8.173"
"17:11:00","-8.148"
"17:11:10","-8.100"
"17:11:20","-8.065"
"17:11:30","-8.030"
"17:11:40","-7.993"
"17:11:50","-7.963"
"17:12:00","-7.932"
"17:12:10","-7.892"
"17:12:20","-7.869"
"17:12:30","-7.898"
"17:12:40","-7.976"
"17:12:50","-8.133"
"17:13:00","-8.314"
"17:13:10","-8.501"
"17:13:20","-8.667"
"17:13:30","-8.873"
"17:13:40","-9.166"
"17:13:50","-9.447"
"17:14:00","-9.553"
"17:14:10","-9.696"
"17:14:20","-9.816"
"17:14:30","-9.887"
"17:14:40","-9.972"
"17:14:50","-9.942"
"17:15:00","-9.851"
"17:15:10","-9.796"
"17:15:20","-9.753"
"17:15:30","-9.697"
"17:15:40","-9.627"
"17:15:50","-9.562"
"17:16:00","-9.493"
"17:16:10","-9.473"
"17:16:20","-9.465"
"17:16:30","-9.457"
"17:16:40","-9.430"
"17:16:50","-9.415"
"17:17:00","-9.387"
"17:17:10","-9.369"
"17:17:20","-9.356"
"17:17:30","-9.311"
"17:17:40","-9.269"
"17:17:50","-9.241"
"17:18:00","-9.222"
"17:18:10","-9.203"
"17:18:20","-9.153"
"17:18:30","-9.106"
"17:18:40","-9.061"
"17:18:50","-9.032"
"17:19:00","-9.006"
"17:19:10","-8.971"
"17:19:20","-8.939"
"17:19:30","-8.912"
"17:19:40","-8.861"
"17:19:50","-8.825"
"17:20:00","-8.792"
"17:20:10","-8.762"
"17:20:20","-8.727"
"17:20:30","-8.693"
"17:20:40","-8.662"
"17:20:50","-8.636"
"17:21:00","-8.587"
"17:21:10","-8.546"
"17:21:20","-8.528"
"17:21:30","-8.462"
"17:21:40","-8.432"
"17:21:50","-8.404"
"17:22:00","-8.360"
"17:22:10","-8.342"
"17:22:20","-8.313"
"17:22:30","-8.276"
"17:22:40","-8.235"
"17:22:50","-8.198"
"17:23:00","-8.188"
"17:23:10","-8.188"
"17:23:20","-8.272"
"17:23:30","-8.418"
"17:23:40","-8.622"
"17:23:50","-8.787"
"17:24:00","-8.957"
"17:24:10","-9.162"
"17:24:20","-9.443"
"17:24:30","-9.648"
"17:24:40","-9.913"
"17:24:50","-10.036"
"17:25:00","-9.920"
"17:25:10","-9.865"
"17:25:20","-9.922"
"17:25:30","-9.904"
"17:25:40","-9.883"
"17:25:50","-9.891"
"17:26:00","-9.813"
"17:26:10","-9.752"
"17:26:20","-9.766"
"17:26:30","-9.754"
"17:26:40","-9.724"
"17:26:50","-9.691"
"17:27:00","-9.668"
"17:27:10","-9.626"
"17:27:20","-9.616"
"17:27:30","-9.597"
"17:27:40","-9.591"
"17:27:50","-9.553"
"17:28:00","-9.535"
"17:28:10","-9.511"
"17:28:20","-9.485"
"17:28:30","-9.438"
"17:28:40","-9.385"
"17:28:50","-9.356"
"17:29:00","-9.344"
"17:29:10","-9.306"
"17:29:20","-9.274"
"17:29:30","-9.245"
"17:29:40","-9.220"
"17:29:50","-9.182"
"17:30:00","-9.138"
"17:30:10","-9.104"
"17:30:20","-9.061"
"17:30:30","-9.029"
"17:30:40","-8.996"
"17:30:50","-8.952"
"17:31:00","-8.911"
"17:31:10","-8.881"
"17:31:20","-8.848"
"17:31:30","-8.818"
"17:31:40","-8.782"
"17:31:50","-8.743"
"17:32:00","-8.719"
"17:32:10","-8.679"
"17:32:20","-8.647"
"17:32:30","-8.605"
"17:32:40","-8.561"
"17:32:50","-8.526"
"17:33:00","-8.490"
"17:33:10","-8.459"
"17:33:20","-8.406"
"17:33:30","-8.370"
"17:33:40","-8.338"
"17:33:50","-8.353"
"17:34:00","-8.414"
"17:34:10","-8.564"
"17:34:20","-8.745"
"17:34:30","-8.924"
"17:34:40","-9.087"
"17:34:50","-9.315"
"17:35:00","-9.569"
"17:35:10","-9.792"
"17:35:20","-10.056"
"17:35:30","-10.199"
"17:35:40","-10.137"
"17:35:50","-10.091"
"17:36:00","-10.222"
"17:36:10","-10.233"
"17:36:20","-10.137"
"17:36:30","-10.105"
"17:36:40","-10.028"
"17:36:50","-9.946"
"17:37:00","-9.909"
"17:37:10","-9.936"
"17:37:20","-9.928"
"17:37:30","-9.876"
"17:37:40","-9.872"
"17:37:50","-9.892"
"17:38:00","-9.873"
"17:38:10","-9.788"
"17:38:20","-9.743"
"17:38:30","-9.755"
"17:38:40","-9.751"
"17:38:50","-9.715"
"17:39:00","-9.664"
"17:39:10","-9.633"
"17:39:20","-9.600"
"17:39:30","-9.568"
"17:39:40","-9.535"
"17:39:50","-9.492"
"17:40:00","-9.453"
"17:40:10","-9.422"
"17:40:20","-9.390"
"17:40:30","-9.349"
"17:40:40","-9.317"
"17:40:50","-9.288"
"17:41:00","-9.251"
"17:41:10","-9.207"
"17:41:20","-9.178"
"17:41:30","-9.129"
"17:41:40","-9.090"
"17:41:50","-9.057"
"17:42:00","-9.021"
"17:42:10","-8.986"
"17:42:20","-8.946"
"17:42:30","-8.915"
"17:42:40","-8.865"
"17:42:50","-8.815"
"17:43:00","-8.777"
"17:43:10","-8.767"
"17:43:20","-8.728"
"17:43:30","-8.671"
"17:43:40","-8.612"
"17:43:50","-8.590"
"17:44:00","-8.552"
"17:44:10","-8.526"
"17:44:20","-8.522"
"17:44:30","-8.559"
"17:44:40","-8.669"
"17:44:50","-8.854"
"17:45:00","-9.042"
"17:45:10","-9.201"
"17:45:20","-9.375"
"17:45:30","-9.611"
"17:45:40","-9.871"
"17:45:50","-10.124"
"17:46:00","-10.364"
"17:46:10","-10.409"
"17:46:20","-10.427"
"17:46:30","-10.359"
"17:46:40","-10.251"
"17:46:50","-10.173"
"17:47:00","-10.268"
"17:47:10","-10.243"
"17:47:20","-10.235"
"17:47:30","-10.169"
"17:47:40","-10.184"
"17:47:50","-10.151"
"17:48:00","-10.076"
"17:48:10","-10.039"
"17:48:20","-9.986"
"17:48:30","-9.987"
"17:48:40","-10.001"
"17:48:50","-9.932"
"17:49:00","-9.892"
"17:49:10","-9.875"
"17:49:20","-9.850"
"17:49:30","-9.828"
"17:49:40","-9.790"
"17:49:50","-9.762"
"17:50:00","-9.718"
"17:50:10","-9.679"
"17:50:20","-9.633"
"17:50:30","-9.603"
"17:50:40","-9.569"
"17:50:50","-9.533"
"17:51:00","-9.496"
"17:51:10","-9.454"
"17:51:20","-9.418"
"17:51:30","-9.371"
"17:51:40","-9.333"
"17:51:50","-9.298"
"17:52:00","-9.260"
"17:52:10","-9.223"
"17:52:20","-9.192"
"17:52:30","-9.158"
"17:52:40","-9.126"
"17:52:50","-9.089"
"17:53:00","-9.036"
"17:53:10","-9.002"
"17:53:20","-8.959"
"17:53:30","-8.911"
"17:53:40","-8.880"
"17:53:50","-8.845"
"17:54:00","-8.800"
"17:54:10","-8.760"
"17:54:20","-8.735"
"17:54:30","-8.688"
"17:54:40","-8.630"
"17:54:50","-8.616"
"17:55:00","-8.641"
"17:55:10","-8.723"
"17:55:20","-8.897"
"17:55:30","-9.069"
"17:55:40","-9.239"
"17:55:50","-9.382"
"17:56:00","-9.577"
"17:56:10","-9.845"
"17:56:20","-10.083"
"17:56:30","-10.245"
"17:56:40","-10.412"
"17:56:50","-10.455"
"17:57:00","-10.477"
"17:57:10","-10.494"
"17:57:20","-10.456"
"17:57:30","-10.448"
"17:57:40","-10.435"
"17:57:50","-10.369"
"17:58:00","-10.308"
"17:58:10","-10.280"
"17:58:20","-10.227"
"17:58:30","-10.212"
"17:58:40","-10.172"
"17:58:50","-10.138"
"17:59:00","-10.105"
"17:59:10","-10.076"
"17:59:20","-10.028"
"17:59:30","-9.996"
"17:59:40","-9.988"
"17:59:50","-9.959"
"18:00:00","-9.933"
"18:00:10","-9.891"
"18:00:20","-9.863"
"18:00:30","-9.833"
"18:00:40","-9.805"
"18:00:50","-9.771"
"18:01:00","-9.721"
"18:01:10","-9.688"
"18:01:20","-9.653"
"18:01:30","-9.616"
"18:01:40","-9.571"
"18:01:50","-9.534"
"18:02:00","-9.498"
"18:02:10","-9.460"
"18:02:20","-9.405"
"18:02:30","-9.368"
"18:02:40","-9.329"
"18:02:50","-9.288"
"18:03:00","-9.253"
"18:03:10","-9.217"
"18:03:20","-9.191"
"18:03:30","-9.140"
"18:03:40","-9.098"
"18:03:50","-9.056"
"18:04:00","-9.028"
"18:04:10","-8.997"
"18:04:20","-8.966"
"18:04:30","-8.934"
"18:04:40","-8.887"
"18:04:50","-8.849"
"18:05:00","-8.802"
"18:05:10","-8.773"
"18:05:20","-8.740"
"18:05:30","-8.741"
"18:05:40","-8.809"
"18:05:50","-8.946"
"18:06:00","-9.125"
"18:06:10","-9.313"
"18:06:20","-9.462"
"18:06:30","-9.664"
"18:06:40","-9.919"
"18:06:50","-10.176"
"18:07:00","-10.418"
"18:07:10","-10.514"
"18:07:20","-10.563"
"18:07:30","-10.566"
"18:07:40","-10.541"
"18:07:50","-10.526"
"18:08:00","-10.522"
"18:08:10","-10.486"
"18:08:20","-10.438"
"18:08:30","-10.370"
"18:08:40","-10.330"
"18:08:50","-10.292"
"18:09:00","-10.235"
"18:09:10","-10.217"
"18:09:20","-10.177"
"18:09:30","-10.145"
"18:09:40","-10.120"
"18:09:50","-10.091"
"18:10:00","-10.066"
"18:10:10","-10.032"
"18:10:20","-10.013"
"18:10:30","-9.993"
"18:10:40","-9.973"
"18:10:50","-9.924"
"18:11:00","-9.884"
"18:11:10","-9.851"
"18:11:20","-9.815"
"18:11:30","-9.781"
"18:11:40","-9.738"
"18:11:50","-9.701"
"18:12:00","-9.660"
"18:12:10","-9.612"
"18:12:20","-9.586"
"18:12:30","-9.549"
"18:12:40","-9.505"
"18:12:50","-9.454"
"18:13:00","-9.410"
"18:13:10","-9.380"
"18:13:20","-9.345"
"18:13:30","-9.315"
"18:13:40","-9.263"
"18:13:50","-9.237"
"18:14:00","-9.197"
"18:14:10","-9.166"
"18:14:20","-9.112"
"18:14:30","-9.081"
"18:14:40","-9.036"
"18:14:50","-8.987"
"18:15:00","-8.942"
"18:15:10","-8.915"
"18:15:20","-8.877"
"18:15:30","-8.841"
"18:15:40","-8.811"
"18:15:50","-8.812"
"18:16:00","-8.876"
"18:16:10","-9.027"
"18:16:20","-9.218"
"18:16:30","-9.389"
"18:16:40","-9.548"
"18:16:50","-9.743"
"18:17:00","-10.022"
"18:17:10","-10.273"
"18:17:20","-10.420"
"18:17:30","-10.530"
"18:17:40","-10.577"
"18:17:50","-10.606"
"18:18:00","-10.614"
"18:18:10","-10.517"
"18:18:20","-10.455"
"18:18:30","-10.408"
"18:18:40","-10.349"
"18:18:50","-10.317"
"18:19:00","-10.304"
"18:19:10","-10.317"
"18:19:20","-10.293"
"18:19:30","-10.272"
"18:19:40","-10.259"
"18:19:50","-10.208"
"18:20:00","-10.181"
"18:20:10","-10.155"
"18:20:20","-10.135"
"18:20:30","-10.116"
"18:20:40","-10.064"
"18:20:50","-10.047"
"18:21:00","-10.032"
"18:21:10","-9.985"
"18:21:20","-9.952"
"18:21:30","-9.909"
"18:21:40","-9.876"
"18:21:50","-9.836"
"18:22:00","-9.793"
"18:22:10","-9.759"
"18:22:20","-9.715"
"18:22:30","-9.683"
"18:22:40","-9.634"
"18:22:50","-9.596"
"18:23:00","-9.559"
"18:23:10","-9.522"
"18:23:20","-9.478"
"18:23:30","-9.433"
"18:23:40","-9.407"
"18:23:50","-9.381"
"18:24:00","-9.326"
"18:24:10","-9.283"
"18:24:20","-9.247"
"18:24:30","-9.200"
"18:24:40","-9.176"
"18:24:50","-9.143"
"18:25:00","-9.096"
"18:25:10","-9.051"
"18:25:20","-9.015"
"18:25:30","-8.988"
"18:25:40","-8.940"
"18:25:50","-8.893"
"18:26:00","-8.861"
"18:26:10","-8.838"
"18:26:20","-8.868"
